,
Date,Close
1/2/2020 16:00:00,7.16
1/3/2020 16:00:00,7.19
1/6/2020 16:00:00,7
1/7/2020 16:00:00,7.1
1/8/2020 16:00:00,6.86
1/9/2020 16:00:00,6.95
1/10/2020 16:00:00,7
1/13/2020 16:00:00,7.02
1/14/2020 16:00:00,7.11
1/15/2020 16:00:00,7.04
1/16/2020 16:00:00,7.07
1/17/2020 16:00:00,7.15
1/20/2020 16:00:00,7.05
1/21/2020 16:00:00,6.93
1/22/2020 16:00:00,6.79
1/23/2020 16:00:00,6.66
1/24/2020 16:00:00,6.71
1/28/2020 16:00:00,6.36
1/29/2020 16:00:00,6.51
1/30/2020 16:00:00,6.52
1/31/2020 16:00:00,6.41
2/3/2020 16:00:00,6.37
2/4/2020 16:00:00,6.51
2/5/2020 16:00:00,6.56
2/6/2020 16:00:00,6.66
2/7/2020 16:00:00,6.48
2/10/2020 16:00:00,6.42
2/11/2020 16:00:00,6.41
2/12/2020 16:00:00,6.47
2/13/2020 16:00:00,6.47
2/14/2020 16:00:00,6.43
2/17/2020 16:00:00,6.35
2/18/2020 16:00:00,6.23
2/19/2020 16:00:00,6.3
2/20/2020 16:00:00,6.67
2/21/2020 16:00:00,6.51
2/24/2020 16:00:00,6.02
2/25/2020 16:00:00,5.9
2/26/2020 16:00:00,5.72
2/27/2020 16:00:00,5.64
2/28/2020 16:00:00,5.53
3/2/2020 16:00:00,5.31
3/3/2020 16:00:00,5.23
3/4/2020 16:00:00,5.07
3/5/2020 16:00:00,5.07
3/6/2020 16:00:00,4.66
3/9/2020 16:00:00,4.15
3/10/2020 16:00:00,4.45
3/11/2020 16:00:00,4.04
3/12/2020 16:00:00,3.64
3/13/2020 16:00:00,3.18
3/16/2020 16:00:00,3.02
3/17/2020 16:00:00,2.86
3/18/2020 16:00:00,2.53
3/19/2020 16:00:00,2.14
3/20/2020 16:00:00,2.36
3/23/2020 16:00:00,2.41
3/24/2020 16:00:00,2.59
3/25/2020 16:00:00,3.27
3/26/2020 16:00:00,3.25
3/27/2020 16:00:00,3.11
3/30/2020 16:00:00,3.2
3/31/2020 16:00:00,3.23
4/1/2020 16:00:00,3.38
4/2/2020 16:00:00,3.2
4/3/2020 16:00:00,3.05
4/6/2020 16:00:00,3.05
4/7/2020 16:00:00,3.18
4/8/2020 16:00:00,3.25
4/9/2020 16:00:00,3.56
4/14/2020 16:00:00,3.68
4/15/2020 16:00:00,3.55
4/16/2020 16:00:00,3.47
4/17/2020 16:00:00,3.72
4/20/2020 16:00:00,3.59
4/21/2020 16:00:00,3.59
4/22/2020 16:00:00,3.36
4/23/2020 16:00:00,3.34
4/24/2020 16:00:00,3.39
4/27/2020 16:00:00,3.54
4/28/2020 16:00:00,3.5
4/29/2020 16:00:00,3.67
4/30/2020 16:00:00,3.86
5/1/2020 16:00:00,3.62
5/4/2020 16:00:00,3.56
5/5/2020 16:00:00,3.62
5/6/2020 16:00:00,3.5
5/7/2020 16:00:00,3.46
5/8/2020 16:00:00,3.4
5/11/2020 16:00:00,3.53
5/12/2020 16:00:00,3.54
5/13/2020 16:00:00,3.55
5/14/2020 16:00:00,3.33
5/15/2020 16:00:00,3.35
5/18/2020 16:00:00,3.38
5/19/2020 16:00:00,3.5
5/20/2020 16:00:00,3.53
5/21/2020 16:00:00,3.63
5/22/2020 16:00:00,3.6
5/25/2020 16:00:00,3.86
5/26/2020 16:00:00,4.07
5/27/2020 16:00:00,4.09
5/28/2020 16:00:00,4.09
5/29/2020 16:00:00,3.99
6/1/2020 16:00:00,4.01
6/2/2020 16:00:00,3.98
6/3/2020 16:00:00,4.19
6/4/2020 16:00:00,4.49
6/5/2020 16:00:00,4.63
6/9/2020 16:00:00,4.93
6/10/2020 16:00:00,4.95
6/11/2020 16:00:00,4.63
6/12/2020 16:00:00,4.49
6/15/2020 16:00:00,4.33
6/16/2020 16:00:00,4.52
6/17/2020 16:00:00,4.52
6/18/2020 16:00:00,4.35
6/19/2020 16:00:00,4.37
6/22/2020 16:00:00,4.19
6/23/2020 16:00:00,4.31
6/24/2020 16:00:00,4.19
6/26/2020 16:00:00,3.81
6/29/2020 16:00:00,3.62
6/30/2020 16:00:00,3.78
7/1/2020 16:00:00,3.87
7/2/2020 16:00:00,3.91
7/3/2020 16:00:00,3.82
7/6/2020 16:00:00,3.79
7/7/2020 16:00:00,3.66
7/8/2020 16:00:00,3.61
7/9/2020 16:00:00,3.61
7/10/2020 16:00:00,3.51
7/13/2020 16:00:00,3.51
7/14/2020 16:00:00,3.49
7/15/2020 16:00:00,3.64
7/16/2020 16:00:00,3.7
7/17/2020 16:00:00,3.62
7/20/2020 16:00:00,3.63
7/21/2020 16:00:00,3.8
7/22/2020 16:00:00,3.67
7/23/2020 16:00:00,3.74
7/24/2020 16:00:00,3.64
7/27/2020 16:00:00,3.68
7/28/2020 16:00:00,3.59
7/29/2020 16:00:00,3.48
7/30/2020 16:00:00,3.36
7/31/2020 16:00:00,3.23
8/3/2020 16:00:00,3.2
8/4/2020 16:00:00,3.26
8/5/2020 16:00:00,3.24
8/6/2020 16:00:00,3.31
8/7/2020 16:00:00,3.32
8/10/2020 16:00:00,3.43
8/11/2020 16:00:00,3.56
8/12/2020 16:00:00,3.6
8/13/2020 16:00:00,3.6
8/14/2020 16:00:00,3.68
8/17/2020 16:00:00,3.71
8/18/2020 16:00:00,3.68
8/19/2020 16:00:00,3.76
8/20/2020 16:00:00,3.76
8/21/2020 16:00:00,3.9
8/24/2020 16:00:00,3.73
8/25/2020 16:00:00,3.84
8/26/2020 16:00:00,3.79
8/27/2020 16:00:00,3.83
8/28/2020 16:00:00,3.89
8/31/2020 16:00:00,3.94
9/1/2020 16:00:00,3.89
9/2/2020 16:00:00,3.95
9/3/2020 16:00:00,3.96
9/4/2020 16:00:00,3.89
9/7/2020 16:00:00,3.92
9/8/2020 16:00:00,4.09
9/9/2020 16:00:00,3.92
9/10/2020 16:00:00,3.91
9/11/2020 16:00:00,3.82
9/14/2020 16:00:00,3.94
9/15/2020 16:00:00,3.94
9/16/2020 16:00:00,4.04
9/17/2020 16:00:00,3.96
9/18/2020 16:00:00,3.98
9/21/2020 16:00:00,3.84
9/22/2020 16:00:00,3.77
9/23/2020 16:00:00,3.94
9/24/2020 16:00:00,3.87
9/25/2020 16:00:00,3.88
9/28/2020 16:00:00,4.13
9/29/2020 16:00:00,4.22
9/30/2020 16:00:00,4.05
10/1/2020 16:00:00,4.13
10/2/2020 16:00:00,4.11
10/5/2020 16:00:00,4.31
10/6/2020 16:00:00,4.37
10/7/2020 16:00:00,4.34
10/8/2020 16:00:00,4.27
10/9/2020 16:00:00,4.32
10/12/2020 16:00:00,4.3
10/13/2020 16:00:00,4.3
10/14/2020 16:00:00,4.21
10/15/2020 16:00:00,4.25
10/16/2020 16:00:00,4.21
10/19/2020 16:00:00,4.32
10/20/2020 16:00:00,4.36
10/21/2020 16:00:00,4.37
10/22/2020 16:00:00,4.43
10/23/2020 16:00:00,4.55
10/26/2020 16:00:00,4.58
10/27/2020 16:00:00,4.5
10/28/2020 16:00:00,4.43
10/29/2020 16:00:00,4.35
10/30/2020 16:00:00,4.19
11/2/2020 16:00:00,4.31
11/3/2020 16:00:00,4.47
11/4/2020 16:00:00,4.57
11/5/2020 16:00:00,4.56
11/6/2020 16:00:00,4.55
11/9/2020 16:00:00,4.68
11/10/2020 16:00:00,5.07
11/11/2020 16:00:00,5.14
11/12/2020 16:00:00,5.07
11/13/2020 16:00:00,5.11
11/16/2020 16:00:00,5.19
11/17/2020 16:00:00,5.27
11/18/2020 16:00:00,5.21
11/19/2020 16:00:00,5.25
11/20/2020 16:00:00,5.27
11/23/2020 16:00:00,5.36
11/24/2020 16:00:00,5.57
11/25/2020 16:00:00,5.66
11/26/2020 16:00:00,5.53
11/27/2020 16:00:00,5.52
11/30/2020 16:00:00,5.38
12/1/2020 16:00:00,5.47
12/2/2020 16:00:00,5.55
12/3/2020 16:00:00,5.49
12/4/2020 16:00:00,5.27
12/7/2020 16:00:00,5.49
12/8/2020 16:00:00,5.4
12/9/2020 16:00:00,5.36
12/10/2020 16:00:00,5.16
12/11/2020 16:00:00,5.1
12/14/2020 16:00:00,5.07
12/15/2020 16:00:00,5.05
12/16/2020 16:00:00,5.09
12/17/2020 16:00:00,5.1
