Date,Close
11/20/2015 16:00:00,0.12
11/23/2015 16:00:00,0.13
11/24/2015 16:00:00,0.13
11/25/2015 16:00:00,0.13
11/26/2015 16:00:00,0.14
11/27/2015 16:00:00,0.14
11/30/2015 16:00:00,0.14
12/1/2015 16:00:00,0.14
12/2/2015 16:00:00,0.13
12/3/2015 16:00:00,0.14
12/4/2015 16:00:00,0.14
12/7/2015 16:00:00,0.14
12/8/2015 16:00:00,0.14
12/9/2015 16:00:00,0.14
12/10/2015 16:00:00,0.14
12/11/2015 16:00:00,0.14
12/14/2015 16:00:00,0.14
12/15/2015 16:00:00,0.14
12/16/2015 16:00:00,0.13
12/17/2015 16:00:00,0.13
12/18/2015 16:00:00,0.12
12/21/2015 16:00:00,0.13
12/22/2015 16:00:00,0.13
12/23/2015 16:00:00,0.16
12/24/2015 16:00:00,0.15
12/29/2015 16:00:00,0.14
12/30/2015 16:00:00,0.13
12/31/2015 16:00:00,0.14
1/4/2016 16:00:00,0.14
1/5/2016 16:00:00,0.14
1/6/2016 16:00:00,0.13
1/7/2016 16:00:00,0.15
1/8/2016 16:00:00,0.16
1/11/2016 16:00:00,0.15
1/12/2016 16:00:00,0.17
1/13/2016 16:00:00,0.16
1/14/2016 16:00:00,0.18
1/15/2016 16:00:00,0.18
1/18/2016 16:00:00,0.16
1/19/2016 16:00:00,0.17
1/20/2016 16:00:00,0.17
1/21/2016 16:00:00,0.17
1/22/2016 16:00:00,0.17
1/25/2016 16:00:00,0.19
1/27/2016 16:00:00,0.19
1/28/2016 16:00:00,0.19
1/29/2016 16:00:00,0.2
2/1/2016 16:00:00,0.21
2/2/2016 16:00:00,0.2
2/3/2016 16:00:00,0.2
2/4/2016 16:00:00,0.19
2/5/2016 16:00:00,0.2
2/8/2016 16:00:00,0.19
2/9/2016 16:00:00,0.19
2/10/2016 16:00:00,0.18
2/11/2016 16:00:00,0.18
2/12/2016 16:00:00,0.18
2/15/2016 16:00:00,0.18
2/16/2016 16:00:00,0.19
2/17/2016 16:00:00,0.19
2/18/2016 16:00:00,0.19
2/19/2016 16:00:00,0.19
2/22/2016 16:00:00,0.19
2/23/2016 16:00:00,0.19
2/24/2016 16:00:00,0.19
2/25/2016 16:00:00,0.18
2/26/2016 16:00:00,0.18
2/29/2016 16:00:00,0.18
3/1/2016 16:00:00,0.17
3/2/2016 16:00:00,0.18
3/3/2016 16:00:00,0.17
3/4/2016 16:00:00,0.16
3/7/2016 16:00:00,0.16
3/8/2016 16:00:00,0.16
3/9/2016 16:00:00,0.18
3/10/2016 16:00:00,0.17
3/11/2016 16:00:00,0.17
3/14/2016 16:00:00,0.17
3/15/2016 16:00:00,0.17
3/16/2016 16:00:00,0.18
3/17/2016 16:00:00,0.18
3/18/2016 16:00:00,0.19
3/21/2016 16:00:00,0.19
3/22/2016 16:00:00,0.18
3/23/2016 16:00:00,0.17
3/24/2016 16:00:00,0.17
3/29/2016 16:00:00,0.17
3/30/2016 16:00:00,0.17
3/31/2016 16:00:00,0.18
4/1/2016 16:00:00,0.18
4/4/2016 16:00:00,0.17
4/5/2016 16:00:00,0.17
4/6/2016 16:00:00,0.16
4/7/2016 16:00:00,0.16
4/8/2016 16:00:00,0.16
4/11/2016 16:00:00,0.17
4/12/2016 16:00:00,0.17
4/13/2016 16:00:00,0.17
4/14/2016 16:00:00,0.18
4/15/2016 16:00:00,0.18
4/18/2016 16:00:00,0.17
4/19/2016 16:00:00,0.17
4/20/2016 16:00:00,0.17
4/21/2016 16:00:00,0.17
4/22/2016 16:00:00,0.16
4/26/2016 16:00:00,0.15
4/27/2016 16:00:00,0.15
4/28/2016 16:00:00,0.15
4/29/2016 16:00:00,0.14
5/2/2016 16:00:00,0.15
5/3/2016 16:00:00,0.14
5/4/2016 16:00:00,0.15
5/5/2016 16:00:00,0.16
5/6/2016 16:00:00,0.15
5/9/2016 16:00:00,0.15
5/10/2016 16:00:00,0.14
5/11/2016 16:00:00,0.14
5/12/2016 16:00:00,0.15
5/13/2016 16:00:00,0.16
5/16/2016 16:00:00,0.17
5/17/2016 16:00:00,0.16
5/18/2016 16:00:00,0.14
5/19/2016 16:00:00,0.16
5/20/2016 16:00:00,0.16
5/23/2016 16:00:00,0.17
5/24/2016 16:00:00,0.17
5/25/2016 16:00:00,0.16
5/26/2016 16:00:00,0.17
5/27/2016 16:00:00,0.17
5/30/2016 16:00:00,0.16
5/31/2016 16:00:00,0.16
6/1/2016 16:00:00,0.15
6/2/2016 16:00:00,0.15
6/3/2016 16:00:00,0.16
6/6/2016 16:00:00,0.16
6/7/2016 16:00:00,0.14
6/8/2016 16:00:00,0.16
6/9/2016 16:00:00,0.14
6/10/2016 16:00:00,0.15
6/14/2016 16:00:00,0.16
6/15/2016 16:00:00,0.16
6/16/2016 16:00:00,0.15
6/17/2016 16:00:00,0.14
6/20/2016 16:00:00,0.14
6/21/2016 16:00:00,0.14
6/22/2016 16:00:00,0.14
6/23/2016 16:00:00,0.14
6/24/2016 16:00:00,0.13
6/27/2016 16:00:00,0.14
6/28/2016 16:00:00,0.15
6/29/2016 16:00:00,0.14
6/30/2016 16:00:00,0.14
7/1/2016 16:00:00,0.14
7/4/2016 16:00:00,0.13
7/5/2016 16:00:00,0.13
7/6/2016 16:00:00,0.13
7/7/2016 16:00:00,0.14
7/8/2016 16:00:00,0.14
7/11/2016 16:00:00,0.14
7/12/2016 16:00:00,0.15
7/13/2016 16:00:00,0.15
7/14/2016 16:00:00,0.15
7/15/2016 16:00:00,0.16
7/18/2016 16:00:00,0.15
7/19/2016 16:00:00,0.15
7/20/2016 16:00:00,0.14
7/21/2016 16:00:00,0.14
7/22/2016 16:00:00,0.14
7/25/2016 16:00:00,0.09
7/26/2016 16:00:00,0.1
7/27/2016 16:00:00,0.11
7/28/2016 16:00:00,0.1
7/29/2016 16:00:00,0.09
8/1/2016 16:00:00,0.09
8/2/2016 16:00:00,0.09
8/3/2016 16:00:00,0.09
8/4/2016 16:00:00,0.08
8/5/2016 16:00:00,0.08
8/8/2016 16:00:00,0.09
8/9/2016 16:00:00,0.09
8/10/2016 16:00:00,0.09
8/11/2016 16:00:00,0.08
8/12/2016 16:00:00,0.09
8/15/2016 16:00:00,0.08
8/16/2016 16:00:00,0.08
8/17/2016 16:00:00,0.08
8/18/2016 16:00:00,0.07
8/19/2016 16:00:00,0.08
8/22/2016 16:00:00,0.07
8/25/2016 16:00:00,0.07
8/26/2016 16:00:00,0.07
8/29/2016 16:00:00,0.07
8/30/2016 16:00:00,0.07
8/31/2016 16:00:00,0.07
9/1/2016 16:00:00,0.07
9/2/2016 16:00:00,0.08
9/5/2016 16:00:00,0.08
9/6/2016 16:00:00,0.08
9/7/2016 16:00:00,0.09
9/8/2016 16:00:00,0.09
9/9/2016 16:00:00,0.09
9/12/2016 16:00:00,0.08
9/13/2016 16:00:00,0.09
9/14/2016 16:00:00,0.09
9/15/2016 16:00:00,0.09
9/16/2016 16:00:00,0.1
9/19/2016 16:00:00,0.1
9/21/2016 16:00:00,0.1
9/22/2016 16:00:00,0.1
9/23/2016 16:00:00,0.1
9/26/2016 16:00:00,0.1
9/27/2016 16:00:00,0.1
9/29/2016 16:00:00,0.1
9/30/2016 16:00:00,0.09
10/3/2016 16:00:00,0.09
10/4/2016 16:00:00,0.09
10/5/2016 16:00:00,0.09
10/6/2016 16:00:00,0.09
10/7/2016 16:00:00,0.1
10/10/2016 16:00:00,0.09
10/11/2016 16:00:00,0.09
10/13/2016 16:00:00,0.09
10/14/2016 16:00:00,0.09
10/17/2016 16:00:00,0.09
10/18/2016 16:00:00,0.09
10/19/2016 16:00:00,0.08
10/20/2016 16:00:00,0.08
10/24/2016 16:00:00,0.08
10/26/2016 16:00:00,0.08
10/27/2016 16:00:00,0.08
10/28/2016 16:00:00,0.07
10/31/2016 16:00:00,0.08
11/1/2016 16:00:00,0.07
11/2/2016 16:00:00,0.07
11/3/2016 16:00:00,0.07
11/4/2016 16:00:00,0.07
11/7/2016 16:00:00,0.07
11/9/2016 16:00:00,0.07
11/10/2016 16:00:00,0.06
11/11/2016 16:00:00,0.05
11/14/2016 16:00:00,0.05
11/15/2016 16:00:00,0.06
11/16/2016 16:00:00,0.06
11/17/2016 16:00:00,0.06
11/18/2016 16:00:00,0.06
11/21/2016 16:00:00,0.06
11/22/2016 16:00:00,0.06
11/23/2016 16:00:00,0.06
11/28/2016 16:00:00,0.05
11/29/2016 16:00:00,0.05
11/30/2016 16:00:00,0.05
12/2/2016 16:00:00,0.05
12/5/2016 16:00:00,0.05
12/6/2016 16:00:00,0.05
12/7/2016 16:00:00,0.05
12/8/2016 16:00:00,0.05
12/9/2016 16:00:00,0.05
12/12/2016 16:00:00,0.05
12/13/2016 16:00:00,0.05
12/14/2016 16:00:00,0.05
12/15/2016 16:00:00,0.05
12/16/2016 16:00:00,0.05
12/19/2016 16:00:00,0.05
12/20/2016 16:00:00,0.05
12/21/2016 16:00:00,0.05
12/22/2016 16:00:00,0.05
12/23/2016 16:00:00,0.05
12/28/2016 16:00:00,0.05
12/29/2016 16:00:00,0.05
12/30/2016 16:00:00,0.05
1/3/2017 16:00:00,0.04
1/4/2017 16:00:00,0.05
1/5/2017 16:00:00,0.05
1/6/2017 16:00:00,0.04
1/9/2017 16:00:00,0.05
1/10/2017 16:00:00,0.05
1/11/2017 16:00:00,0.05
1/12/2017 16:00:00,0.04
1/13/2017 16:00:00,0.05
1/16/2017 16:00:00,0.04
1/17/2017 16:00:00,0.04
1/18/2017 16:00:00,0.04
1/19/2017 16:00:00,0.04
1/20/2017 16:00:00,0.04
1/23/2017 16:00:00,0.04
1/24/2017 16:00:00,0.04
1/25/2017 16:00:00,0.04
1/30/2017 16:00:00,0.04
1/31/2017 16:00:00,0.03
2/1/2017 16:00:00,0.04
2/2/2017 16:00:00,0.05
2/3/2017 16:00:00,0.04
2/6/2017 16:00:00,0.04
2/7/2017 16:00:00,0.04
2/8/2017 16:00:00,0.04
2/9/2017 16:00:00,0.04
2/10/2017 16:00:00,0.04
2/13/2017 16:00:00,0.05
2/14/2017 16:00:00,0.05
2/15/2017 16:00:00,0.05
2/16/2017 16:00:00,0.05
2/17/2017 16:00:00,0.04
2/20/2017 16:00:00,0.04
2/21/2017 16:00:00,0.04
2/22/2017 16:00:00,0.04
2/23/2017 16:00:00,0.04
2/24/2017 16:00:00,0.04
2/27/2017 16:00:00,0.04
2/28/2017 16:00:00,0.04
3/1/2017 16:00:00,0.04
3/2/2017 16:00:00,0.04
3/3/2017 16:00:00,0.05
3/8/2017 16:00:00,0.05
3/9/2017 16:00:00,0.04
3/10/2017 16:00:00,0.05
3/13/2017 16:00:00,0.04
3/14/2017 16:00:00,0.04
3/15/2017 16:00:00,0.04
3/16/2017 16:00:00,0.05
3/17/2017 16:00:00,0.05
3/20/2017 16:00:00,0.04
3/21/2017 16:00:00,0.04
3/22/2017 16:00:00,0.04
3/23/2017 16:00:00,0.04
3/29/2017 16:00:00,0.04
3/30/2017 16:00:00,0.04
3/31/2017 16:00:00,0.04
4/3/2017 16:00:00,0.04
4/4/2017 16:00:00,0.04
4/5/2017 16:00:00,0.04
4/6/2017 16:00:00,0.04
4/7/2017 16:00:00,0.04
4/10/2017 16:00:00,0.04
4/11/2017 16:00:00,0.04
4/12/2017 16:00:00,0.04
4/13/2017 16:00:00,0.04
4/18/2017 16:00:00,0.04
4/19/2017 16:00:00,0.03
4/20/2017 16:00:00,0.04
4/21/2017 16:00:00,0.04
4/24/2017 16:00:00,0.04
4/26/2017 16:00:00,0.04
4/27/2017 16:00:00,0.04
4/28/2017 16:00:00,0.04
5/1/2017 16:00:00,0.03
5/2/2017 16:00:00,0.03
5/3/2017 16:00:00,0.04
5/4/2017 16:00:00,0.04
5/5/2017 16:00:00,0.04
5/8/2017 16:00:00,0.03
5/10/2017 16:00:00,0.03
5/11/2017 16:00:00,0.03
5/12/2017 16:00:00,0.03
5/15/2017 16:00:00,0.03
5/16/2017 16:00:00,0.03
5/17/2017 16:00:00,0.03
5/18/2017 16:00:00,0.03
5/19/2017 16:00:00,0.03
5/22/2017 16:00:00,0.02
5/23/2017 16:00:00,0.02
5/24/2017 16:00:00,0.02
5/25/2017 16:00:00,0.02
5/26/2017 16:00:00,0.02
5/29/2017 16:00:00,0.02
5/30/2017 16:00:00,0.02
5/31/2017 16:00:00,0.02
6/1/2017 16:00:00,0.02
6/7/2017 16:00:00,0.04
6/8/2017 16:00:00,0.03
6/9/2017 16:00:00,0.04
6/13/2017 16:00:00,0.04
6/14/2017 16:00:00,0.05
6/15/2017 16:00:00,0.05
6/16/2017 16:00:00,0.04
6/19/2017 16:00:00,0.04
6/20/2017 16:00:00,0.04
6/21/2017 16:00:00,0.05
6/22/2017 16:00:00,0.04
6/23/2017 16:00:00,0.04
6/26/2017 16:00:00,0.04
6/27/2017 16:00:00,0.04
6/28/2017 16:00:00,0.04
6/29/2017 16:00:00,0.04
6/30/2017 16:00:00,0.04
7/3/2017 16:00:00,0.04
7/4/2017 16:00:00,0.04
7/5/2017 16:00:00,0.04
7/6/2017 16:00:00,0.04
7/7/2017 16:00:00,0.04
7/10/2017 16:00:00,0.04
7/11/2017 16:00:00,0.04
7/12/2017 16:00:00,0.04
7/13/2017 16:00:00,0.04
7/14/2017 16:00:00,0.03
7/17/2017 16:00:00,0.03
7/18/2017 16:00:00,0.03
7/19/2017 16:00:00,0.03
7/20/2017 16:00:00,0.03
7/21/2017 16:00:00,0.03
7/24/2017 16:00:00,0.03
7/25/2017 16:00:00,0.03
7/26/2017 16:00:00,0.03
7/27/2017 16:00:00,0.03
7/28/2017 16:00:00,0.03
7/31/2017 16:00:00,0.03
8/1/2017 16:00:00,0.03
8/2/2017 16:00:00,0.03
8/3/2017 16:00:00,0.03
8/4/2017 16:00:00,0.03
8/7/2017 16:00:00,0.03
8/8/2017 16:00:00,0.03
8/9/2017 16:00:00,0.04
8/10/2017 16:00:00,0.03
8/11/2017 16:00:00,0.03
8/14/2017 16:00:00,0.04
8/15/2017 16:00:00,0.04
8/16/2017 16:00:00,0.04
8/17/2017 16:00:00,0.04
8/18/2017 16:00:00,0.04
8/21/2017 16:00:00,0.04
8/22/2017 16:00:00,0.04
8/23/2017 16:00:00,0.05
8/24/2017 16:00:00,0.05
8/25/2017 16:00:00,0.05
8/28/2017 16:00:00,0.05
8/29/2017 16:00:00,0.06
8/30/2017 16:00:00,0.11
8/31/2017 16:00:00,0.08
9/1/2017 16:00:00,0.08
9/4/2017 16:00:00,0.08
9/5/2017 16:00:00,0.07
9/6/2017 16:00:00,0.08
9/7/2017 16:00:00,0.08
9/8/2017 16:00:00,0.07
9/11/2017 16:00:00,0.07
9/12/2017 16:00:00,0.07
9/13/2017 16:00:00,0.06
9/14/2017 16:00:00,0.06
9/15/2017 16:00:00,0.06
9/18/2017 16:00:00,0.06
9/19/2017 16:00:00,0.07
9/20/2017 16:00:00,0.06
9/21/2017 16:00:00,0.06
9/22/2017 16:00:00,0.06
9/25/2017 16:00:00,0.06
9/26/2017 16:00:00,0.06
9/27/2017 16:00:00,0.06
9/28/2017 16:00:00,0.06
9/29/2017 16:00:00,0.06
10/2/2017 16:00:00,0.06
10/3/2017 16:00:00,0.06
10/4/2017 16:00:00,0.06
10/5/2017 16:00:00,0.06
10/6/2017 16:00:00,0.06
10/9/2017 16:00:00,0.06
10/10/2017 16:00:00,0.06
10/11/2017 16:00:00,0.06
10/12/2017 16:00:00,0.06
10/13/2017 16:00:00,0.07
10/16/2017 16:00:00,0.07
10/17/2017 16:00:00,0.07
10/18/2017 16:00:00,0.06
10/19/2017 16:00:00,0.06
10/20/2017 16:00:00,0.06
10/23/2017 16:00:00,0.09
10/24/2017 16:00:00,0.08
10/25/2017 16:00:00,0.1
10/26/2017 16:00:00,0.09
10/27/2017 16:00:00,0.11
10/30/2017 16:00:00,0.12
10/31/2017 16:00:00,0.12
11/1/2017 16:00:00,0.14
11/2/2017 16:00:00,0.18
11/3/2017 16:00:00,0.19
11/6/2017 16:00:00,0.19
11/7/2017 16:00:00,0.2
11/8/2017 16:00:00,0.24
11/9/2017 16:00:00,0.24
11/10/2017 16:00:00,0.24
11/13/2017 16:00:00,0.21
11/14/2017 16:00:00,0.18
11/15/2017 16:00:00,0.2
11/16/2017 16:00:00,0.2
11/17/2017 16:00:00,0.2
11/20/2017 16:00:00,0.18
11/21/2017 16:00:00,0.19
11/22/2017 16:00:00,0.19
11/23/2017 16:00:00,0.2
11/24/2017 16:00:00,0.19
11/27/2017 16:00:00,0.23
11/28/2017 16:00:00,0.25
11/29/2017 16:00:00,0.24
11/30/2017 16:00:00,0.23
12/1/2017 16:00:00,0.22
12/4/2017 16:00:00,0.23
12/5/2017 16:00:00,0.22
12/6/2017 16:00:00,0.22
12/7/2017 16:00:00,0.23
12/12/2017 16:00:00,0.24
12/13/2017 16:00:00,0.25
12/14/2017 16:00:00,0.25
12/15/2017 16:00:00,0.28
12/18/2017 16:00:00,0.28
12/19/2017 16:00:00,0.4
12/20/2017 16:00:00,0.35
12/21/2017 16:00:00,0.36
12/22/2017 16:00:00,0.35
12/27/2017 16:00:00,0.37
12/28/2017 16:00:00,0.36
12/29/2017 16:00:00,0.35
1/2/2018 16:00:00,0.34
1/3/2018 16:00:00,0.37
1/4/2018 16:00:00,0.35
1/5/2018 16:00:00,0.35
1/8/2018 16:00:00,0.4
1/9/2018 16:00:00,0.41
1/10/2018 16:00:00,0.4
1/11/2018 16:00:00,0.38
1/12/2018 16:00:00,0.38
1/15/2018 16:00:00,0.38
1/16/2018 16:00:00,0.38
1/17/2018 16:00:00,0.31
1/18/2018 16:00:00,0.33
1/19/2018 16:00:00,0.31
1/22/2018 16:00:00,0.27
1/23/2018 16:00:00,0.28
1/24/2018 16:00:00,0.32
1/25/2018 16:00:00,0.33
1/29/2018 16:00:00,0.32
1/30/2018 16:00:00,0.31
1/31/2018 16:00:00,0.28
2/1/2018 16:00:00,0.28
2/2/2018 16:00:00,0.25
2/5/2018 16:00:00,0.21
2/6/2018 16:00:00,0.17
2/7/2018 16:00:00,0.22
2/8/2018 16:00:00,0.23
2/9/2018 16:00:00,0.23
2/12/2018 16:00:00,0.24
2/13/2018 16:00:00,0.25
2/14/2018 16:00:00,0.25
2/15/2018 16:00:00,0.28
2/16/2018 16:00:00,0.28
2/19/2018 16:00:00,0.27
2/20/2018 16:00:00,0.26
2/21/2018 16:00:00,0.24
2/22/2018 16:00:00,0.23
2/23/2018 16:00:00,0.22
2/26/2018 16:00:00,0.23
2/27/2018 16:00:00,0.23
2/28/2018 16:00:00,0.23
3/1/2018 16:00:00,0.25
3/2/2018 16:00:00,0.24
3/5/2018 16:00:00,0.24
3/6/2018 16:00:00,0.26
3/7/2018 16:00:00,0.24
3/8/2018 16:00:00,0.24
3/9/2018 16:00:00,0.23
3/12/2018 16:00:00,0.23
3/13/2018 16:00:00,0.23
3/14/2018 16:00:00,0.23
3/15/2018 16:00:00,0.21
3/16/2018 16:00:00,0.21
3/19/2018 16:00:00,0.2
3/20/2018 16:00:00,0.2
3/21/2018 16:00:00,0.21
3/22/2018 16:00:00,0.21
3/23/2018 16:00:00,0.21
3/26/2018 16:00:00,0.2
3/27/2018 16:00:00,0.19
3/28/2018 16:00:00,0.17
3/29/2018 16:00:00,0.17
4/10/2018 16:00:00,0.18
4/11/2018 16:00:00,0.17
4/12/2018 16:00:00,0.18
4/13/2018 16:00:00,0.19
4/16/2018 16:00:00,0.2
4/17/2018 16:00:00,0.19
4/18/2018 16:00:00,0.19
4/19/2018 16:00:00,0.19
4/20/2018 16:00:00,0.2
4/23/2018 16:00:00,0.21
4/24/2018 16:00:00,0.22
4/26/2018 16:00:00,0.2
4/27/2018 16:00:00,0.21
4/30/2018 16:00:00,0.21
5/1/2018 16:00:00,0.2
5/2/2018 16:00:00,0.2
5/3/2018 16:00:00,0.2
5/4/2018 16:00:00,0.2
5/7/2018 16:00:00,0.2
5/8/2018 16:00:00,0.19
5/9/2018 16:00:00,0.19
5/10/2018 16:00:00,0.19
5/11/2018 16:00:00,0.19
5/14/2018 16:00:00,0.17
5/15/2018 16:00:00,0.17
5/16/2018 16:00:00,0.17
5/17/2018 16:00:00,0.18
5/18/2018 16:00:00,0.17
5/21/2018 16:00:00,0.17
5/22/2018 16:00:00,0.16
5/23/2018 16:00:00,0.16
5/24/2018 16:00:00,0.14
5/25/2018 16:00:00,0.14
5/28/2018 16:00:00,0.14
5/29/2018 16:00:00,0.12
