Date,Close
2/12/2016 16:00:00,3.82
2/15/2016 16:00:00,3.86
2/16/2016 16:00:00,3.92
2/17/2016 16:00:00,3.92
2/18/2016 16:00:00,3.95
2/19/2016 16:00:00,3.96
2/22/2016 16:00:00,3.99
2/23/2016 16:00:00,3.79
2/24/2016 16:00:00,3.97
2/25/2016 16:00:00,3.9
2/26/2016 16:00:00,3.87
2/29/2016 16:00:00,3.86
3/1/2016 16:00:00,3.89
3/2/2016 16:00:00,3.88
3/3/2016 16:00:00,3.83
3/4/2016 16:00:00,3.72
3/7/2016 16:00:00,3.79
3/8/2016 16:00:00,3.8
3/9/2016 16:00:00,3.86
3/10/2016 16:00:00,3.86
3/11/2016 16:00:00,3.96
3/14/2016 16:00:00,4.07
3/15/2016 16:00:00,4.06
3/16/2016 16:00:00,4.14
3/17/2016 16:00:00,4.12
3/18/2016 16:00:00,4.01
3/21/2016 16:00:00,4.05
3/22/2016 16:00:00,4.07
3/23/2016 16:00:00,4.07
3/24/2016 16:00:00,4.07
3/29/2016 16:00:00,4.03
3/30/2016 16:00:00,3.97
3/31/2016 16:00:00,4.07
4/1/2016 16:00:00,4.14
4/4/2016 16:00:00,4.16
4/5/2016 16:00:00,4.05
4/6/2016 16:00:00,4.11
4/7/2016 16:00:00,4.03
4/8/2016 16:00:00,3.99
4/11/2016 16:00:00,3.99
4/12/2016 16:00:00,4.01
4/13/2016 16:00:00,3.97
4/14/2016 16:00:00,4.01
4/15/2016 16:00:00,4.06
4/18/2016 16:00:00,3.62
4/19/2016 16:00:00,3.47
4/20/2016 16:00:00,3.52
4/21/2016 16:00:00,3.42
4/22/2016 16:00:00,3.37
4/26/2016 16:00:00,3.21
4/27/2016 16:00:00,3.34
4/28/2016 16:00:00,3.27
4/29/2016 16:00:00,3.22
5/2/2016 16:00:00,3.23
5/3/2016 16:00:00,3.32
5/4/2016 16:00:00,3.38
5/5/2016 16:00:00,3.4
5/6/2016 16:00:00,3.32
5/9/2016 16:00:00,3.33
5/10/2016 16:00:00,3.41
5/11/2016 16:00:00,3.41
5/12/2016 16:00:00,3.37
5/13/2016 16:00:00,3.28
5/16/2016 16:00:00,3.4
5/17/2016 16:00:00,3.39
5/18/2016 16:00:00,3.31
5/19/2016 16:00:00,3.24
5/20/2016 16:00:00,3.25
5/23/2016 16:00:00,3.2
5/24/2016 16:00:00,3.1
5/25/2016 16:00:00,3.16
5/26/2016 16:00:00,3.12
5/27/2016 16:00:00,3
5/30/2016 16:00:00,3.1
5/31/2016 16:00:00,3.08
6/1/2016 16:00:00,3.1
6/2/2016 16:00:00,3
6/3/2016 16:00:00,2.92
6/6/2016 16:00:00,2.92
6/7/2016 16:00:00,2.93
6/8/2016 16:00:00,3.04
6/9/2016 16:00:00,3.01
6/10/2016 16:00:00,3
6/14/2016 16:00:00,2.86
6/15/2016 16:00:00,2.87
6/16/2016 16:00:00,2.85
6/17/2016 16:00:00,2.92
6/20/2016 16:00:00,2.91
6/21/2016 16:00:00,2.93
6/22/2016 16:00:00,2.96
6/23/2016 16:00:00,2.91
6/24/2016 16:00:00,2.75
6/27/2016 16:00:00,2.73
6/28/2016 16:00:00,2.61
6/29/2016 16:00:00,2.77
6/30/2016 16:00:00,2.82
7/1/2016 16:00:00,2.76
7/4/2016 16:00:00,2.81
7/5/2016 16:00:00,2.79
7/6/2016 16:00:00,2.75
7/7/2016 16:00:00,2.78
7/8/2016 16:00:00,2.8
7/11/2016 16:00:00,2.84
7/12/2016 16:00:00,2.93
7/13/2016 16:00:00,2.99
7/14/2016 16:00:00,3.02
7/15/2016 16:00:00,3.07
7/18/2016 16:00:00,3.09
7/19/2016 16:00:00,3.08
7/20/2016 16:00:00,3.13
7/21/2016 16:00:00,3.1
7/22/2016 16:00:00,3.01
7/25/2016 16:00:00,3.01
7/26/2016 16:00:00,3.03
7/27/2016 16:00:00,3.02
7/28/2016 16:00:00,3.07
7/29/2016 16:00:00,3.16
8/1/2016 16:00:00,3.17
8/2/2016 16:00:00,3.21
8/3/2016 16:00:00,3.14
8/4/2016 16:00:00,3.14
8/5/2016 16:00:00,3.14
8/8/2016 16:00:00,3.19
8/9/2016 16:00:00,3.17
8/10/2016 16:00:00,3.16
8/11/2016 16:00:00,3.21
8/12/2016 16:00:00,3.21
8/15/2016 16:00:00,3.34
8/16/2016 16:00:00,3.34
8/17/2016 16:00:00,3.35
8/18/2016 16:00:00,3.37
8/19/2016 16:00:00,3.36
8/22/2016 16:00:00,3.43
8/23/2016 16:00:00,3.4
8/24/2016 16:00:00,3.45
8/25/2016 16:00:00,3.36
8/26/2016 16:00:00,3.35
8/29/2016 16:00:00,3.29
8/30/2016 16:00:00,3.24
8/31/2016 16:00:00,3.24
9/1/2016 16:00:00,3.27
9/2/2016 16:00:00,3.26
9/5/2016 16:00:00,3.28
9/6/2016 16:00:00,3.39
9/7/2016 16:00:00,3.39
9/8/2016 16:00:00,3.33
9/9/2016 16:00:00,3.31
9/12/2016 16:00:00,3.26
9/13/2016 16:00:00,3.29
9/14/2016 16:00:00,3.3
9/15/2016 16:00:00,3.25
9/16/2016 16:00:00,3.21
9/19/2016 16:00:00,3.2
9/20/2016 16:00:00,3.15
9/21/2016 16:00:00,3.17
9/22/2016 16:00:00,3.18
9/23/2016 16:00:00,3.23
9/26/2016 16:00:00,3.24
9/27/2016 16:00:00,3.17
9/28/2016 16:00:00,3.14
9/29/2016 16:00:00,3.13
9/30/2016 16:00:00,3.12
10/3/2016 16:00:00,3.14
10/4/2016 16:00:00,3.18
10/5/2016 16:00:00,3.16
10/6/2016 16:00:00,3.16
10/7/2016 16:00:00,3.15
10/10/2016 16:00:00,3.18
10/11/2016 16:00:00,3.14
10/12/2016 16:00:00,3.13
10/13/2016 16:00:00,3.16
10/14/2016 16:00:00,3.24
10/17/2016 16:00:00,3.19
10/18/2016 16:00:00,3.14
10/19/2016 16:00:00,3.21
10/20/2016 16:00:00,3.26
10/21/2016 16:00:00,3.25
10/24/2016 16:00:00,3.23
10/25/2016 16:00:00,3.17
10/26/2016 16:00:00,3.06
10/27/2016 16:00:00,3.05
10/28/2016 16:00:00,2.94
10/31/2016 16:00:00,3.06
11/1/2016 16:00:00,2.99
11/2/2016 16:00:00,2.95
11/3/2016 16:00:00,2.99
11/4/2016 16:00:00,2.92
11/7/2016 16:00:00,3
11/8/2016 16:00:00,2.98
11/9/2016 16:00:00,2.93
11/10/2016 16:00:00,3.02
11/11/2016 16:00:00,3.1
11/14/2016 16:00:00,3.1
11/15/2016 16:00:00,3.17
11/16/2016 16:00:00,3.15
11/17/2016 16:00:00,3.11
11/18/2016 16:00:00,3.12
11/21/2016 16:00:00,3.1
11/22/2016 16:00:00,3.17
11/23/2016 16:00:00,3.25
11/24/2016 16:00:00,3.21
11/25/2016 16:00:00,3.22
11/28/2016 16:00:00,3.19
11/29/2016 16:00:00,3.18
11/30/2016 16:00:00,3.3
12/1/2016 16:00:00,3.22
12/2/2016 16:00:00,3.26
12/5/2016 16:00:00,3.17
12/6/2016 16:00:00,3.21
12/7/2016 16:00:00,3.27
12/8/2016 16:00:00,3.38
12/9/2016 16:00:00,3.43
12/12/2016 16:00:00,3.32
12/13/2016 16:00:00,3.27
12/14/2016 16:00:00,3.32
12/15/2016 16:00:00,3.36
12/16/2016 16:00:00,3.32
12/19/2016 16:00:00,3.36
12/20/2016 16:00:00,3.37
12/21/2016 16:00:00,3.37
12/22/2016 16:00:00,3.37
12/23/2016 16:00:00,3.38
12/28/2016 16:00:00,3.39
12/29/2016 16:00:00,3.38
12/30/2016 16:00:00,3.33
1/3/2017 16:00:00,3.38
1/4/2017 16:00:00,3.34
1/5/2017 16:00:00,3.34
1/6/2017 16:00:00,3.33
1/9/2017 16:00:00,3.35
1/10/2017 16:00:00,3.35
1/11/2017 16:00:00,3.4
1/12/2017 16:00:00,3.51
1/13/2017 16:00:00,3.53
1/16/2017 16:00:00,3.54
1/17/2017 16:00:00,3.53
1/18/2017 16:00:00,3.43
1/19/2017 16:00:00,3.47
1/20/2017 16:00:00,3.47
1/23/2017 16:00:00,3.43
1/24/2017 16:00:00,3.43
1/25/2017 16:00:00,3.5
1/27/2017 16:00:00,3.53
1/30/2017 16:00:00,3.49
1/31/2017 16:00:00,3.41
2/1/2017 16:00:00,3.34
2/2/2017 16:00:00,3.3
2/3/2017 16:00:00,3.25
2/6/2017 16:00:00,3.28
2/7/2017 16:00:00,3.33
2/8/2017 16:00:00,3.38
2/9/2017 16:00:00,3.35
2/10/2017 16:00:00,3.38
2/13/2017 16:00:00,3.4
2/14/2017 16:00:00,3.4
2/15/2017 16:00:00,3.48
2/16/2017 16:00:00,3.47
2/17/2017 16:00:00,3.48
2/20/2017 16:00:00,3.48
2/21/2017 16:00:00,3.48
2/22/2017 16:00:00,3.55
2/23/2017 16:00:00,3.74
2/24/2017 16:00:00,3.7
2/27/2017 16:00:00,3.7
2/28/2017 16:00:00,3.75
3/1/2017 16:00:00,3.75
3/2/2017 16:00:00,3.78
3/3/2017 16:00:00,3.73
3/6/2017 16:00:00,3.75
3/7/2017 16:00:00,3.7
3/8/2017 16:00:00,3.71
3/9/2017 16:00:00,3.75
3/10/2017 16:00:00,3.81
3/13/2017 16:00:00,3.88
3/14/2017 16:00:00,3.84
3/15/2017 16:00:00,3.8
3/16/2017 16:00:00,3.76
3/17/2017 16:00:00,3.79
3/20/2017 16:00:00,3.81
3/21/2017 16:00:00,3.84
3/22/2017 16:00:00,3.82
3/23/2017 16:00:00,3.86
3/24/2017 16:00:00,3.89
3/27/2017 16:00:00,3.92
3/28/2017 16:00:00,3.98
3/29/2017 16:00:00,4
3/30/2017 16:00:00,3.98
3/31/2017 16:00:00,3.89
4/3/2017 16:00:00,3.9
4/4/2017 16:00:00,3.92
4/5/2017 16:00:00,3.94
4/6/2017 16:00:00,3.97
4/7/2017 16:00:00,3.92
4/10/2017 16:00:00,3.94
4/11/2017 16:00:00,3.92
4/12/2017 16:00:00,3.95
4/13/2017 16:00:00,3.9
4/18/2017 16:00:00,3.91
4/19/2017 16:00:00,3.94
4/20/2017 16:00:00,3.95
4/21/2017 16:00:00,3.94
4/24/2017 16:00:00,3.97
4/26/2017 16:00:00,4.01
4/27/2017 16:00:00,4.21
4/28/2017 16:00:00,4.24
5/1/2017 16:00:00,4.35
5/2/2017 16:00:00,4.36
5/3/2017 16:00:00,4.36
5/4/2017 16:00:00,4.42
5/5/2017 16:00:00,4.52
5/8/2017 16:00:00,4.66
5/9/2017 16:00:00,4.73
5/10/2017 16:00:00,4.77
5/11/2017 16:00:00,4.81
5/12/2017 16:00:00,4.74
5/15/2017 16:00:00,4.78
5/16/2017 16:00:00,4.92
5/17/2017 16:00:00,4.87
5/18/2017 16:00:00,4.81
5/19/2017 16:00:00,4.86
5/22/2017 16:00:00,4.91
5/23/2017 16:00:00,4.86
5/24/2017 16:00:00,4.84
5/25/2017 16:00:00,5.01
5/26/2017 16:00:00,4.96
5/29/2017 16:00:00,5
5/30/2017 16:00:00,4.98
5/31/2017 16:00:00,5.01
6/1/2017 16:00:00,5.07
6/2/2017 16:00:00,5.16
6/5/2017 16:00:00,5.08
6/6/2017 16:00:00,5.09
6/7/2017 16:00:00,5.11
6/8/2017 16:00:00,5.15
6/9/2017 16:00:00,5.32
6/13/2017 16:00:00,5.37
6/14/2017 16:00:00,5.45
6/15/2017 16:00:00,5.42
6/16/2017 16:00:00,5.5
6/19/2017 16:00:00,5.51
6/20/2017 16:00:00,5.5
6/21/2017 16:00:00,5.5
6/22/2017 16:00:00,5.58
6/23/2017 16:00:00,5.58
6/26/2017 16:00:00,5.63
6/27/2017 16:00:00,5.63
6/28/2017 16:00:00,5.6
6/29/2017 16:00:00,5.86
6/30/2017 16:00:00,5.72
7/3/2017 16:00:00,5.71
7/4/2017 16:00:00,5.78
7/5/2017 16:00:00,5.76
7/6/2017 16:00:00,5.77
7/7/2017 16:00:00,5.77
7/10/2017 16:00:00,5.83
7/11/2017 16:00:00,5.87
7/12/2017 16:00:00,5.7
7/13/2017 16:00:00,5.7
7/14/2017 16:00:00,5.44
7/17/2017 16:00:00,5.49
7/18/2017 16:00:00,5.46
7/19/2017 16:00:00,5.5
7/20/2017 16:00:00,5.38
7/21/2017 16:00:00,5.23
7/24/2017 16:00:00,5.24
7/25/2017 16:00:00,5.32
7/26/2017 16:00:00,5.4
7/27/2017 16:00:00,5.36
7/28/2017 16:00:00,5.3
7/31/2017 16:00:00,5.32
8/1/2017 16:00:00,5.39
8/2/2017 16:00:00,5.58
8/3/2017 16:00:00,5.59
8/4/2017 16:00:00,5.7
8/7/2017 16:00:00,5.74
8/8/2017 16:00:00,5.69
8/9/2017 16:00:00,5.67
8/10/2017 16:00:00,5.81
8/11/2017 16:00:00,5.76
8/14/2017 16:00:00,5.75
8/15/2017 16:00:00,5.78
8/16/2017 16:00:00,5.83
8/17/2017 16:00:00,5.9
8/18/2017 16:00:00,5.7
8/21/2017 16:00:00,5.72
8/22/2017 16:00:00,5.74
8/23/2017 16:00:00,5.79
8/24/2017 16:00:00,5.8
8/25/2017 16:00:00,6.02
8/28/2017 16:00:00,5.68
8/29/2017 16:00:00,5.56
8/30/2017 16:00:00,5.66
8/31/2017 16:00:00,5.72
9/1/2017 16:00:00,5.7
9/4/2017 16:00:00,5.62
9/5/2017 16:00:00,5.63
9/6/2017 16:00:00,5.71
9/7/2017 16:00:00,5.65
9/8/2017 16:00:00,5.65
9/11/2017 16:00:00,5.73
9/12/2017 16:00:00,5.7
9/13/2017 16:00:00,5.8
9/14/2017 16:00:00,5.89
9/15/2017 16:00:00,5.82
9/18/2017 16:00:00,5.84
9/19/2017 16:00:00,5.88
9/20/2017 16:00:00,5.89
9/21/2017 16:00:00,5.79
9/22/2017 16:00:00,5.8
9/25/2017 16:00:00,5.8
9/26/2017 16:00:00,5.77
9/27/2017 16:00:00,5.77
9/28/2017 16:00:00,5.72
9/29/2017 16:00:00,5.83
10/2/2017 16:00:00,5.91
10/3/2017 16:00:00,5.91
10/4/2017 16:00:00,5.93
10/5/2017 16:00:00,6.12
10/6/2017 16:00:00,6.13
10/9/2017 16:00:00,6.2
10/10/2017 16:00:00,6.18
10/11/2017 16:00:00,6.24
10/12/2017 16:00:00,6.29
10/13/2017 16:00:00,6.31
10/16/2017 16:00:00,6.25
10/17/2017 16:00:00,6.43
10/18/2017 16:00:00,6.39
10/19/2017 16:00:00,6.4
10/20/2017 16:00:00,6.39
10/23/2017 16:00:00,6.43
10/24/2017 16:00:00,6.45
10/25/2017 16:00:00,6.4
10/26/2017 16:00:00,6.31
10/27/2017 16:00:00,5.96
10/30/2017 16:00:00,6.07
10/31/2017 16:00:00,6.15
11/1/2017 16:00:00,6.23
11/2/2017 16:00:00,6.22
11/3/2017 16:00:00,6.21
11/6/2017 16:00:00,6.06
11/7/2017 16:00:00,5.99
11/8/2017 16:00:00,6.03
11/9/2017 16:00:00,6.02
11/10/2017 16:00:00,5.91
11/13/2017 16:00:00,5.93
11/14/2017 16:00:00,5.75
11/15/2017 16:00:00,5.91
11/16/2017 16:00:00,5.89
11/17/2017 16:00:00,5.84
11/20/2017 16:00:00,5.71
11/21/2017 16:00:00,5.77
11/22/2017 16:00:00,5.7
11/23/2017 16:00:00,5.67
11/24/2017 16:00:00,5.57
11/27/2017 16:00:00,5.6
11/28/2017 16:00:00,5.62
11/29/2017 16:00:00,5.65
11/30/2017 16:00:00,5.67
12/1/2017 16:00:00,5.71
12/4/2017 16:00:00,5.62
12/5/2017 16:00:00,5.49
12/6/2017 16:00:00,5.35
12/7/2017 16:00:00,5.34
12/8/2017 16:00:00,5.34
12/11/2017 16:00:00,5.3
12/12/2017 16:00:00,5.28
12/13/2017 16:00:00,5.36
12/14/2017 16:00:00,5.21
12/15/2017 16:00:00,5.18
12/18/2017 16:00:00,5.18
12/19/2017 16:00:00,5.19
12/20/2017 16:00:00,5.27
12/21/2017 16:00:00,5.23
12/22/2017 16:00:00,5.19
12/27/2017 16:00:00,5.06
12/28/2017 16:00:00,5.03
12/29/2017 16:00:00,5.04
1/2/2018 16:00:00,5.05
1/3/2018 16:00:00,5
1/4/2018 16:00:00,4.86
1/5/2018 16:00:00,4.89
1/8/2018 16:00:00,5.04
1/9/2018 16:00:00,4.86
1/10/2018 16:00:00,4.9
1/11/2018 16:00:00,4.89
1/12/2018 16:00:00,5.03
1/15/2018 16:00:00,5.18
1/16/2018 16:00:00,5.19
1/17/2018 16:00:00,5.16
1/18/2018 16:00:00,5.08
1/19/2018 16:00:00,5.23
1/22/2018 16:00:00,5.25
1/23/2018 16:00:00,5.24
1/24/2018 16:00:00,5.28
1/25/2018 16:00:00,5.26
1/29/2018 16:00:00,5.28
1/30/2018 16:00:00,5.27
1/31/2018 16:00:00,5.27
2/1/2018 16:00:00,5.35
2/2/2018 16:00:00,5.33
2/5/2018 16:00:00,5.31
2/6/2018 16:00:00,5.16
2/7/2018 16:00:00,5.22
2/8/2018 16:00:00,5.16
2/9/2018 16:00:00,5.09
2/12/2018 16:00:00,5.13
2/13/2018 16:00:00,5.11
2/14/2018 16:00:00,5.03
2/15/2018 16:00:00,5.22
2/16/2018 16:00:00,5.22
2/19/2018 16:00:00,5.32
2/20/2018 16:00:00,5.27
2/21/2018 16:00:00,5.27
2/22/2018 16:00:00,5.58
2/23/2018 16:00:00,5.73
2/26/2018 16:00:00,5.65
2/27/2018 16:00:00,5.7
2/28/2018 16:00:00,5.89
3/1/2018 16:00:00,5.86
3/2/2018 16:00:00,5.67
3/5/2018 16:00:00,5.61
3/6/2018 16:00:00,5.89
3/7/2018 16:00:00,5.86
3/8/2018 16:00:00,5.91
3/9/2018 16:00:00,5.97
3/12/2018 16:00:00,5.98
3/13/2018 16:00:00,5.98
3/14/2018 16:00:00,5.92
3/15/2018 16:00:00,5.99
3/16/2018 16:00:00,5.93
3/19/2018 16:00:00,5.98
3/20/2018 16:00:00,5.98
3/21/2018 16:00:00,6.01
3/22/2018 16:00:00,6.08
3/23/2018 16:00:00,6
3/26/2018 16:00:00,5.96
3/27/2018 16:00:00,5.97
3/28/2018 16:00:00,5.84
3/29/2018 16:00:00,5.83
4/3/2018 16:00:00,5.82
4/4/2018 16:00:00,5.84
4/5/2018 16:00:00,5.93
4/6/2018 16:00:00,6.05
